conversationId,restaurantName,callStartTime,callDuration,callEndReason,callWithinOfficeHours,reasonForCalling,partysizenumber,textsSent,numberOfTextsSent,phone,conversation
69b6e7166551713542d3af9b,TF Oakwood,2026-03-15T13:06:32.893-04:00,00:17,CallTransfer,TRUE,"Request to speak to a human, to a person, to customer service, to the host or the hostess",,,0,CALLER-97EBC7EE,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: ¿Me puede transferir con una persona?
Assistant: Claro, te transferiré con un miembro de nuestro equipo en un momento."
69cc1149576487e62f64e365,RT Buckhead,2026-03-31T14:24:12.518-04:00,00:25,UserInactivity,TRUE,,,,0,CALLER-04D220F9,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Assistant: Sorry, are you still on the line?"
69b5fb0c10d10be09b7f46f1,RT Buckhead,2026-03-14T20:19:27.027-04:00,00:40,UserHangup,TRUE,Questions About Restaurant Hours and Wait Times,4,,0,CALLER-E119735E,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Customer: How long is the wait for a table of four?
Assistant: Let me check that for you... The current wait time is about thirty minutes.
Customer: Can I be added to the list?
Assistant: I’m sorry, but I can’t add you to a waitlist before you arrive. Once you’re here, our host will add you to the in-person waitlist.
Customer: Ok, thank you, Nacho. Have a good day.
Assistant: Perfect—thanks for calling Real Tacos. Enjoy your day."
69bc799a61b76e251d0f7d04,TF Oakwood,2026-03-19T18:33:00.707-04:00,00:46,CallTransfer,TRUE,Placing an Order for Takeout or Delivery,,,0,CALLER-B0E7E111,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: Quería hacer una orden de un sombrero.
Assistant: Lo siento, parece que hubo un malentendido. Todo Frito Oakwood es un restaurante y no vendemos sombreros. ¿Te gustaría información sobre nuestro menú o hacer un pedido de comida?
Customer: Hacer un pedido de comida.
Assistant: Puedo ayudarte con información sobre nuestro menú, pero para hacer un pedido, te recomiendo hablar con uno de nuestros representantes o hacer tu pedido en línea. ¿Te gustaría hablar con un representante o que te envíe el enlace para hacer tu pedido en línea?
Customer: Hablar con un representante.
Assistant: Entiendo. Un momento, por favor, te transferiré con un miembro de nuestro equipo para que puedas hacer tu pedido."
69be012100b4b91c62074311,RT Buckhead,2026-03-20T22:23:32.251-04:00,01:55,UserHangup,TRUE,Making a Reservation or Inquiring About Reservations,9,,0,CALLER-5B4E228C,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Customer: Hi. I was wondering if I can make a reservation.
Customer: For right now.
Assistant: Claro que sí. How many ...
Customer: It it'll be for not
Assistant: How many ...
Customer: ¿Para para nueve, por dos?
Assistant: Okay, and under what name should I put the reservation?
Customer: Andrea.
Assistant: Okay, so that's a reservation for two people under the name Andrea.
Customer: No. That's it.
Customer: No. No. Not to nine.
Assistant: Which detail is incorrect?
Customer: The people.
Assistant: Okay, how many guests will be in your party?
Customer: Nine.
Assistant: Since your party is more than four people, please note that these reservations are coordinated by a manager. In case Buckhead cannot handle your party, are you willing to be relocated to one of our nearby locations, Chamblee and Sandy Springs, that are within ten minutes?
Customer: Yes.
Assistant: And under what name should I put the reservation?
Customer: Andrea.
Assistant: Okay, so that's a reservation for nine people under the name Andrea. Does that look correct?
Customer: Yes.
Assistant: Please wait while I submit your large party reservation request to our manager. I just sent your information to our managers, please check your messages you should receive an SMS with the details of your reservation, they will be reaching out soon!
Customer: Thank you.
Assistant: Perfecto, gracias por llamar a Real Tacos. Que tengas un buen dia"
69bb203f99ee24c4a1090c91,RT Buckhead,2026-03-18T17:59:29.858-04:00,00:27,CallTransfer,TRUE,"Request to speak to a human, to a person, to customer service, to the host or the hostess",,,0,CALLER-EA507C49,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Customer: Customer service.
Assistant: I understand you're looking for assistance. I can transfer you to the host right away. Would you like that?
Customer: Yes.
Assistant: Great, connecting you now."
69c69de83b03748519abf121,RT Buckhead,2026-03-27T11:10:34.675-04:00,01:50,UserHangup,TRUE,Making a Reservation or Inquiring About Reservations,12,,0,CALLER-9AC53D12,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Customer: Hey. Wanted to make a reservation.
Assistant: ¡Qué bueno. How many guests will be in your party?
Customer: Up to ten and twelve.
Assistant: Got it. Parties of five or more are coordinated by a manager. In case Buckhead cannot handle your party, are you willing to be relocated to one of our nearby locations them being Chamblee"" and ""Sandy Springs"" that are within ten minutes?
Customer: That's fine.
Assistant: Great. Would you like to exclude any of the given ...
Customer: Well, actually, you guys just let me know.
Assistant: Okay. What date and time works best?
Customer: Eight eight eight thirty.
Assistant: Under what name should I put the reservation?
Customer: Kevin.
Assistant: Ten to twelve guests, today at eight thirty P.M., under the name Kevin. Does that look correct?
Customer: Tomorrow. No.
Assistant: Which detail is incorrect?
Customer: The date.
Assistant: Okay. What date works best?
Customer: Tomorrow. The twenty eighth.
Assistant: Ten to twelve guests, tomorrow, March twenty eighth at eight thirty P.M., under the name Kevin. Does that look correct?
Customer: Yes, sir.
Assistant: Please wait while I submit your large party reservation request to our manager. I just sent your information to our managers, please check your messages you should receive an SMS with the details of your reservation, they will be reaching out soon!
Customer: Thank you.
Assistant: Perfect—thanks for calling Real Tacos. Enjoy your day."
69b5bdfd039d9372ee768a15,RT Buckhead,2026-03-14T15:58:55.704-04:00,00:24,CallTransfer,TRUE,"Request to speak to a human, to a person, to customer service, to the host or the hostess",,,0,CALLER-A14FB7B4,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Customer: Speak to staff.
Assistant: Did you mean you'd like to speak to a live person?
Customer: Yes.
Assistant: One moment while I find someone to assist you."
69a72cce408ccb4b79f04b3a,TF Oakwood,2026-03-03T13:47:44.961-05:00,00:18,CallTransfer,TRUE,"Request to speak to a human, to a person, to customer service, to the host or the hostess",,,0,CALLER-2FA91DCD,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: Hablar con una persona.
Assistant: ¿Te gustaría hablar con un representante de Todo Frito Oakwood?
Customer: Sí."
69b5a0156551713542bf7351,RT Buckhead,2026-03-14T13:51:19.942-04:00,00:50,CallTransfer,TRUE,Placing an Order for Takeout or Delivery,,,0,CALLER-B620614C,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Customer: I wanted to place a pickup order.
Assistant: Awesome. I can text you our online ordering link so you can place your pickup order.
Customer: Okay. I can't do it over to whom?
Assistant: I am unable to take orders over the phone, but I can send you the link to our online ordering system. Would you like me to send you the link?
Customer: I would like to speak with somebody.
Assistant: Okay, would you like to speak with a representative?
Customer: Yes. Yes."
69a9de4beabe9865068735ca,TF Oakwood,2026-03-05T14:49:33.939-05:00,00:17,CallTransfer,TRUE,"Request to speak to a human, to a person, to customer service, to the host or the hostess",,,0,CALLER-CE94FBC2,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: Hablar con la gente.
Assistant: ¿Te gustaría hablar con un representante de Todo Frito Oakwood?
Customer: Sí."
69b060710c86f44f25b67791,RT Buckhead,2026-03-10T14:18:27.391-04:00,00:16,CallTransfer,TRUE,"Request to speak to a human, to a person, to customer service, to the host or the hostess",,,0,CALLER-C2194AED,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Customer: I need to speak to the manager, please.
Assistant: Got it. I can connect you to the ...
Customer: Transfer me to a manager."
69b9bfbb039d9372ee0efcd0,RT Buckhead,2026-03-17T16:55:25.763-04:00,00:32,CallTransfer,TRUE,Menu Inquiries and Special Dietary Needs,,menu,1,CALLER-54212F18,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Customer: Hi. Do you have a specials for taco Tuesday?
Assistant: I don't have any information about Taco Tuesday specials, but I can share our menu with you. Would you like me to send you a link?
Customer: Yeah. We're good. Yeah.
Customer: Can you put me to a human?
Customer: Oh my god."
69b4ab6f6896046c69c62def,RT Buckhead,2026-03-13T20:27:29.617-04:00,00:27,UserHangup,TRUE,Questions About Restaurant Hours and Wait Times,,,0,CALLER-7679590F,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Customer: Recipe there.
Customer: How long is the wait?
Assistant: I am unable to provide the recipe, but I can tell you the current wait time. Let me check that for you, it is currently sixty minutes.
Customer: The current wait time is sixty minutes. Sixty? Yeah.
Assistant: That's right. Is ..."
69ab38a2264d99a302d925fa,RT Buckhead,2026-03-06T15:27:16.459-05:00,00:37,UserHangup,TRUE,Placing an Order for Takeout or Delivery,,,0,CALLER-18D1DD63,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Customer: Hi. Can I place a to go order?
Assistant: Awesome. I can text you our online ordering link so you can place your pickup order. Would you like me to send it?
Customer: No.
Assistant: Okay. Is there anything else I can help you with?
Customer: Yeah. I just wanna place it to go order.
Assistant: Gotcha. I can text you our online ordering link so you can place your pickup order. Would you like me to send it?"
69b3537add23d1fbfebca354,TF Oakwood,2026-03-12T19:59:56.484-04:00,00:35,CallTransfer,TRUE,Placing an Order for Takeout or Delivery,,,0,CALLER-8180B9FD,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: Hola, Julie. Necesito un sticks, un combo de veinte cinco unidades entre pequeño, empanado y pastelito.
Assistant: Lo siento, pero no puedo tomar pedidos directamente. ¿Te gustaría hablar con un miembro del equipo para hacer tu pedido o que te envíe el enlace para hacer tu pedido en línea?
Customer: No.
Assistant: Puedo ...
Customer: Si me pueden comunicar con uno, por favor.
Assistant: ¿Te gustaría hablar con un miembro del equipo para hacer tu pedido? Si es así, te transferiré la llamada en un momento."
69a7744a5e60912f54d276fc,TF Oakwood,2026-03-03T18:52:44.522-05:00,00:43,CallTransfer,TRUE,Placing an Order for Takeout or Delivery,,,0,CALLER-EFF3D617,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: Para hacer una hora.
Assistant: Lo siento, Todo Frito Oakwood no acepta reservas anticipadas. Te invito a venir y te atenderemos encantados. ¿Quieres saber nuestros horarios de hoy?
Customer: I'll go with it mini there.
Assistant: ¿Te gustaría ordenar a través de nuestra plataforma en línea o hablar con un miembro de nuestro equipo para ayudarte con tu pedido de Mini Empanadas?
Customer: Habla con un miembro.
Assistant: Enseguida te transfiero con alguien que te ayudará con tu pedido. ¡Gracias por elegir Todo Frito Oakwood."
69c716533561ccb21602358b,TF Oakwood,2026-03-27T19:44:21.458-04:00,00:20,CallTransfer,TRUE,"Request to speak to a human, to a person, to customer service, to the host or the hostess",,,0,CALLER-4BF4885A,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: Hablar con un representante, pero no me he podido comunicar a ninguna sucursal.
Assistant: Dále— ¿Podrías decirme un poco más sobre tu solicitud para que pueda asistirte mejor?"
69bf31bad04f7f4078c866a5,RT Buckhead,2026-03-21T20:03:08.320-04:00,00:40,UserHangup,TRUE,Placing an Order for Takeout or Delivery,,,0,CALLER-19D4FCB7,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Customer: Hi. Can I place an order to pick up?
Assistant: Awesome. I can text you our online ordering link so you can place your pickup order.
Customer: No. Can I just do it over the phone?
Assistant: I am unable to take orders over the phone, but I can text you our online ordering link so you can place your pickup order.
Customer: Okay. Are you a real person or AI?
Assistant: I am a virtual assistant. How can I help?
Customer: I knew it."
69cb1f0c36dfa226c43f9b13,RT Buckhead,2026-03-30T21:10:38.280-04:00,01:40,UserHangup,TRUE,Making a Reservation or Inquiring About Reservations,3,,0,CALLER-94D15C0D,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Customer: Reservation, please.
Assistant: ¡Genial. ¿Para cuántas personas es la reservación?
Customer: Hello?
Assistant: ¿Para cuántas personas es la reservación?
Customer: Oh, it'll be it'll be three people for tomorrow, though, at seven thirty.
Assistant: Okay, ¿bajo qué nombre hago la reservación?
Customer: I'm sorry. Could you speak English? I don't understand Spanish.
Assistant: No problem. Under what name should I put the reservation?
Customer: Hollywood.
Assistant: Okay, so that's three people for tomorrow at seven thirty PM under the name Hollywood. Does that look correct?
Customer: Yes. That's correct.
Assistant: I’m sorry—I couldn’t secure a table at that exact time. I’ve just sent you our OpenTable link so you can check real-time openings and pick the slot that suits you best. Is there anything else I can help you with?.
Customer: No. That's all.
Assistant: Perfect—thanks for calling Real Tacos. Enjoy your day.
Assistant: Sorry, are you still on the line?
Customer: Yes. I didn't I didn't get the link that you texted."
69b4310d477db9185ed8b2a9,RT Buckhead,2026-03-13T11:45:19.390-04:00,02:51,CallTransfer,TRUE,Placing an Order for Takeout or Delivery,,"menu, pickup",2,CALLER-9ABCFC79,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Customer: Hola. ¿Hablan español?
Assistant: ¡Claro que sí. ¿En qué puedo ayudarte hoy?
Customer: Sí, quiero unos tacos. Sí, venden tacos. ¿Verdad?
Assistant: ¡Por supuesto que sí. ¿De qué tipo de tacos se te antojan hoy?
Customer: De asada y De asada y y asadas cuatro.
Assistant: ¡Excelente elección.
Customer: ¿En cuánto tiempo está?
Assistant: Déjame revisar eso para ti. En este momento, la espera es de cero minutos.
Customer: Ok.
Customer: Sí, por eso yo estoy al lado, esta... Ahí donde dice taco real. ¿Verdad?
Assistant: ¡Así es. ¿Hay algo más en lo que te pueda ayudar?
Customer: ¿Y de tomar qué tienes? ¿Solo tacos o venta en tortas también?
Assistant: ¡Tenemos de todo un poco. Además de los tacos, también tenemos tortas. ¿Te gustaría que te envíe el enlace del menú completo por mensaje de texto?
Customer: ¿Sí me hace el favor?
Assistant: ¡Claro que sí. Te acabo de enviar el enlace. ¿Hay algo más en lo que te pueda ayudar?
Customer: Mira, sì.
Customer: Quería quería ver si si tienes tortas me una torta cubana y y me cancela la de tacos.
Assistant: ¡Entendido. Solo para confirmar, ¿quieres una torta cubana en lugar de los cuatro tacos de asada?
Customer: Sí. ¿Me da la torta cubana y dos tacos nomás de esa?
Assistant: ¡Perfecto. ¿Te gustaría que te envíe el enlace para que puedas ...
Customer: ¿Será que acordamos así?
Assistant: ¡Claro que sí. ¿Te gustaría que te envíe ...
Customer: Tacos, tortas, todo eso de aquí en
Customer: Y y una torta de asada. ¿Ok?
Assistant: ¡Perfecto. ¿Te ...
Customer: ¿Sí me escucha?
Assistant: ¡Claro que sí. ¿Te gustaría que te envíe el enlace para que puedas realizar tu orden para llevar?
Customer: ¿Eso se tiene que hacer del teléfono o simplemente ya con lo que te estoy pidiendo la puedes hacer ahí? ¿No?
Assistant: ¡Buena pregunta. Soy un asistente virtual y no puedo tomar órdenes directamente. Pero puedo enviarte el enlace para que hagas tu pedido en línea. ¿Te gustaría que te lo envíe?
Customer: Oh, sí.
Customer: ¿Y no puedo hablar con un con un representante que me me atienda? Porque es que yo no le entiendo mucho a eso. Para que así me tomen la orden de una vez.
Assistant: Entiendo."
